District,Chiefdom,Name of PHU,Community,School Name,School Enrollment,EMIS Number,School Status
PUJEHUN,GALLINESS,Kpowubu MCHP,FAYAMA (GALLINESS),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,240,9999-9-99999,Old
PUJEHUN,GALLINESS,Makorma CHP,MAKORMA (GALLINESS),SIERRA LEONE CHURCH PRIMARY SCHOOL_2026_new,329,9999-9-99999,Old
PUJEHUN,GALLINESS,Bandama MCHP,BANDAMA (GALLINESS),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,110,9999-9-99999,Old
PUJEHUN,KABONDE,Pehala CHC,PAHALA (KABONDE),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,290,9999-9-99999,Old
PUJEHUN,KABONDE,Pehala CHC,BELEBU (KABONDE),ISLAMIC CALL SOCIETY PRIMARY SCHOOL_2026_new,125,9999-9-99999,Old
PUJEHUN,KABONDE,Pehala CHC,NIAGOREHUN (KABONDE),AHMADIYYA MUSLIM PRIMARY SCHOOL_2026_new,175,9999-9-99999,Old
PUJEHUN,KABONDE,Pehala CHC,Gbamata (KABONDE),Gbamata Community Primary_2026_new,80,9999-9-99999,Old
PUJEHUN,MALEN,Nianyahun Malen MCHP,NIANYAHUN (MALEN),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,342,9999-9-99999,Old
PUJEHUN,MALEN,Nianyahun Malen MCHP,BASSALEH (MALEN),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,153,9999-9-99999,Old
PUJEHUN,MALEN,Nianyahun Malen MCHP,KANGASA KPAKA (KPAKA),NATIONAL ISALIMIC PRIMARY SCHOOL_2026_new,151,9999-9-99999,Old
PUJEHUN,MALEN,Nianyahun Malen MCHP,MOPANIE (PANGA),SIERRA LEONE UNITED ISLAMIC MISSION PRIMARY SCHOOL_2026_new,292,9999-9-99999,Old
PUJEHUN,MALEN,Nyadehun MCHP,NYANDEHUN (MALEN),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,144,9999-9-99999,Old
PUJEHUN,MALEN,Nyadehun MCHP,NJAMA (MALEN),KANKALAY ISLAMIC PRIMARY SCHOOL_2026_new,200,9999-9-99999,Old
PUJEHUN,MALEN,Nyadehun MCHP,LIBBY (MALEN),ACBC PRIMARY SCHOOL_2026_new,165,9999-9-99999,Old
PUJEHUN,MALEN,Hongai CHP,HINAI (MALEN),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,257,9999-9-99999,Old
PUJEHUN,MALEN,Hongai CHP,KORTUMAHUN (MALEN),PUJEHUN DISTRICT COUNCIL PRIMARY SCHOOL_2026_new,197,9999-9-99999,Old
PUJEHUN,MALEN,Hongai CHP,DAMAWO (MALEN),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,210,9999-9-99999,Old
PUJEHUN,MALEN,Hongai CHP,Bamba,R C Prinary school_2026_new,0,9999-9-99999,Old
PUJEHUN,MALEN,Sengema CHP,SENGEMA (MALEN),SAINT PATRICK ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,150,9999-9-99999,Old
PUJEHUN,MALEN,Gardorhun MCHP,GANDORHUN (MALEN),SAINT JOSEPH ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,225,9999-9-99999,Old
PUJEHUN,MALEN,Gardorhun MCHP,BANALLEH (MALEN),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,196,9999-9-99999,Old
PUJEHUN,MALEN,Bendu MCHP,BENDU (MALEN),UNITED METHODIST CHURCH PRIMARY SCHOOL_2026_new,255,9999-9-99999,Old
PUJEHUN,MALEN,Taninahun CHP,TANINAHUN (MALEN),SAINT THERESA ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,242,9999-9-99999,Old
PUJEHUN,MALEN,Taninahun CHP,TANINAHUN (MALEN),NATIONAL ISALIMIC PRIMARY SCHOOL_2026_new,57,9999-9-99999,Old
PUJEHUN,MALEN,Taninahun CHP,MAALEY (MALEN),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,176,9999-9-99999,Old
PUJEHUN,MALEN,Taninahun CHP,GBOYAMA (MALEN),NATIONAL ISALIMIC PRIMARY SCHOOL_2026_new,259,9999-9-99999,Old
PUJEHUN,MALEN,Jao MCHP,JAO (MALEN),SAINT PATRICK'S PRIMARY SCHOOL_2026_new,237,9999-9-99999,Old
PUJEHUN,MALEN,Jao MCHP,KPANGUMA (MALEN),COMMUNITY PRIMARY SCHOOL_2026_new,132,9999-9-99999,Old
PUJEHUN,MALEN,Jao MCHP,FAYAMA (MALEN),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,152,9999-9-99999,Old
PUJEHUN,MALEN,Sahn CHC,JUMBU (MALEN),SIERRA LEONE UNITED ISLAMIC MISSION PRIMARY SCHOOL_2026_new,190,9999-9-99999,Old
PUJEHUN,MALEN,Sahn CHC,SAHN (MALEN),NATIONAL ISLAMIC MISSION PRIMARY SCHOOL_2026_new,437,9999-9-99999,Old
PUJEHUN,MALEN,Sahn CHC,SAHN MALEN (MALEN),CHRIST AMBASSADOR PRIMARY SCHOOL_2026_new,98,9999-9-99999,Old
PUJEHUN,MALEN,Sahn CHC,KPOMBU (MALEN),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,191,9999-9-99999,Old
PUJEHUN,MALEN,Sahn CHC,SAHN MALEN (MALEN),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,488,9999-9-99999,Old
PUJEHUN,MALEN,Sahn CHC,SAHN MALEN (MALEN),ABUKKAR MADJID PRIMARY SCHOOL_2026_new,236,9999-9-99999,Old
PUJEHUN,MALEN,Sahn CHC,SINJOH (MALEN),SIERRA LEONE UNITED ISLAMIC MISSION PRIMARY SCHOOL_2026_new,129,9999-9-99999,Old
PUJEHUN,Malen,Sahn CHC,Sahn,Princely Generation Academy_2026_new,35,9999-9-99999,Old
PUJEHUN,MALEN,Sahn CHC,KASSAY (MALEN),NATIONAL ISALIMIC PRIMARY SCHOOL_2026_new,181,9999-9-99999,Old
PUJEHUN,KPAKA,Sahun Kpaka MCHP,BENDU (KPAKA),ANSARUL ISLAMIC PRIMARY SCHOOL_2026_new,135,9999-9-99999,Old
PUJEHUN,KPAKA,Sahun Kpaka MCHP,SAHUN (KPAKA),SIERRA LEONE CHURCH PRIMARY SCHOOL_2026_new,441,9999-9-99999,Old
PUJEHUN,KPAKA,Semabu MCHP,FAINDA (KPAKA),COMMUNITY PRIMARY SCHOOL_2026_new,300,9999-9-99999,Old
PUJEHUN,KPAKA,Semabu MCHP,Semabu (KPAKA),Semabu Community Primary School_2026_new,327,9999-9-99999,Old
PUJEHUN,KPAKA,Liyah MCHP,LIYAH (KPAKA),COMMUNITY PRIMARY SCHOOL_2026_new,300,9999-9-99999,Old
PUJEHUN,KPAKA,Fuyehun CHP,SINJO BANAKOR (KPAKA),COMMUNITY PRIMARY SCHOOL_2026_new,250,9999-9-99999,Old
PUJEHUN,KPAKA,Sumbuya Bessima CHP,SUAKO (KPAKA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,184,9999-9-99999,Old
PUJEHUN,KPAKA,Sumbuya Bessima CHP,SUMBUYA (KPAKA),ANSARUL ISLAMIC PRIMARY_2026_new,284,9999-9-99999,Old
PUJEHUN,KPAKA,Sumbuya Bessima CHP,BAOMA KPAKA,NATIONAL ISLAMIC PRIMARY SCHOOL_2026_new,230,9999-9-99999,Old
PUJEHUN,KPAKA,Massam CHC,Kuranko,ANSARUL ISLAMIC PRIMARY SCHOOL_2026_new,249,9999-9-99999,Old
PUJEHUN,KPAKA,Massam CHC,MASSAM- KPAKA (KPAKA),ANSARUL ISLAMIC PRIMARY SCHOOL_2026_new,271,9999-9-99999,Old
PUJEHUN,KPAKA,Massam CHC,MASSAM -KPAKA (KPAKA),SIERRA LEONE CHURCH PRIMARY SCHOOL_2026_new,237,9999-9-99999,Old
PUJEHUN,KPAKA,Massam CHC,NIAHUN (KPAKA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,192,9999-9-99999,Old
PUJEHUN,MAKPELE,Zimmi CHC,ZIMMI (MAKPELE),SIERRA LEONE CHURCH PRIMARY SCHOOL_2026_new,421,9999-9-99999,Old
PUJEHUN,MAKPELE,Zimmi CHC,ZIMMI (MAKPELE),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,637,9999-9-99999,Old
PUJEHUN,MAKPELE,Zimmi CHC,ZIMMI (MAKPELE),AHMADIYYA MUSLIM PRIMARY SCHOOL_2026_new,407,9999-9-99999,Old
PUJEHUN,MAKPELE,Zimmi CHC,ZIMMI (MAKPELE),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,544,9999-9-99999,Old
PUJEHUN,MAKPELE,Zimmi CHC,ZIMMI (MAKPELE),BAHRU DEEN ISLAMIC ORGANIZATION_2026_new,148,9999-9-99999,Old
PUJEHUN,MAKPELE,Zimmi CHC,ZIMMI (MAKPELE),FATIMA EL-ZAHRAH PRIMARY SCHOOL_2026_new,76,9999-9-99999,Old
PUJEHUN,MAKPELE,Zimmi CHC,ZIMMI (MAKPELE),SIERRA LEONE UNITED ISLAMIC MISSION PRIMARY SCHOOL_2026_new,222,9999-9-99999,Old
PUJEHUN,MAKPELE,Zimmi CHC,ZIMMI (MAKPELE),AL-QUDUS ISLAMIC PRIMARY SCHOOL_2026_new,590,9999-9-99999,Old
PUJEHUN,MAKPELE,Gissiwolo MCHP,DARE-SALAM (MAKPELE),AHMADIYYA MUSLIM PRIMARY SCHOOL_2026_new,218,9999-9-99999,Old
PUJEHUN,MAKPELE,Gissiwolo MCHP,GISSIWULO (MAKPELE),AL-QUDUS ISLAMIC PRIMARY SCHOOL_2026_new,307,9999-9-99999,Old
PUJEHUN,MAKPELE,Gissiwolo MCHP,GISSIWULO (MAKPELE),AHMADIYYA MUSLIM PRIMARY SCHOOL_2026_new,366,9999-9-99999,Old
PUJEHUN,MAKPELE,Gissiwolo MCHP,NJALUAHUN (MAKPELE),AL-QUDUS ISLAMIC PRIMARY SCHOOL_2026_new,152,9999-9-99999,Old
PUJEHUN,MAKPELE,Gbaa CHP,GBAA (MAKPELE),AHMADIYYA MUSLIM PRIMARY SCHOOL_2026_new,394,9999-9-99999,Old
PUJEHUN,MAKPELE,Gbaa CHP,GBAA (MAKPELE),AL-QUDUS ISLAMIC PRIMARY SCHOOL_2026_new,289,9999-9-99999,Old
PUJEHUN,MAKPELE,Dumangbe MCHP,DUMANGBE (MAKPELE),NATIONAL ISALIMIC PRIMARY SCHOOL_2026_new,290,9999-9-99999,Old
PUJEHUN,MAKPELE,Gofor CHP,KENEMA SORO (SORO GBEMA),AHMADIYYA MUSLIM PRIMARY SCHOOL_2026_new,237,9999-9-99999,Old
PUJEHUN,MAKPELE,Gofor CHP,TUASU (MAKPELE),SIERRA LEONE UNITED ISLAMIC MISSION PRIMARY SCHOOL_2026_new,412,9999-9-99999,Old
PUJEHUN,MAKPELE,Gofor CHP,GOFOR (MAKPELE),AL-QUDUS ISLAMIC PRIMARY_2026_new,403,9999-9-99999,Old
PUJEHUN,MAKPELE,Gofor CHP,GOFOR (MAKPELE),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,286,9999-9-99999,Old
PUJEHUN,MAKPELE,Gofor CHP,GAIMA 1-2 (SORO GBEMA),SIERRA LEONE YOUTH MUSLIM MOVEMENT PRIMARY SCHOOL_2026_new,200,9999-9-99999,Old
PUJEHUN,MAKPELE,Gofor CHP,GONORHUN (SORO GBEMA),AHMADIYYA MUSLIM PRIMARY SCHOOL_2026_new,321,9999-9-99999,Old
PUJEHUN,MAKPELE,Gofor CHP,LEVUMA (SORO GBEMA),AHMADIYYA MUSLIM PRIMARY SCHOOL_2026_new,330,9999-9-99999,Old
PUJEHUN,MAKPELE,Gofor CHP,TOKORMA (MAKPELE),NATIONAL ISALIMIC PRIMARY SCHOOL_2026_new,304,9999-9-99999,Old
PUJEHUN,MAKPELE,Peiwa MCHP,PEWA (MAKPELE),NATIONAL ISALIMIC PRIMARY SCHOOL_2026_new,175,9999-9-99999,Old
PUJEHUN,MAKPELE,Gbahama MCHP,GBAHAMA (MAKPELE),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,326,9999-9-99999,Old
PUJEHUN,MAKPELE,Ndombu MCHP,NDOMBU (MAKPELE),AL-FATTAH ISLAMIC PRIMARY SCHOOL_2026_new,168,9999-9-99999,Old
PUJEHUN,MANO SAKRIM,Nyandehun (MSK) MCHP,NYADEHUN (MANO SAKRIM),SIERRA LEONE UNITED ISLAMIC MISSION PRIMARY SCHOOL_2026_new,143,9999-9-99999,Old
PUJEHUN,MANO SAKRIM,Nyandehun (MSK) MCHP,GBOMUKOR (MANO SAKRIM),SIERRA LEONE UNITED ISLAMIC MISSION PRIMARY SCHOOL_2026_new,185,9999-9-99999,Old
PUJEHUN,MANO SAKRIM,Nyandehun (MSK) MCHP,BELEBU (KPAKA),NATIONAL ISALIMIC PRIMARY SCHOOL_2026_new,161,9999-9-99999,Old
PUJEHUN,MANO SAKRIM,Kassay MCHP,KASSAY (MANO SAKRIM),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,234,9999-9-99999,Old
PUJEHUN,MANO SAKRIM,Kassay MCHP,MOSSINEH (MANO SAKRIM),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,214,9999-9-99999,Old
PUJEHUN,MANO SAKRIM,Bengani MCHP,BENGANI (MANO SAKRIM),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,308,9999-9-99999,Old
PUJEHUN,MANO SAKRIM,Gombu MCHP,KAKAMA (MANO SAKRIM),COMMUNITY PRIMARY SCHOOL_2026_new,152,9999-9-99999,Old
PUJEHUN,MANO SAKRIM,Mano CHC,MANO GBONJEIMA (MANO SAKRIM),SIERRA LEONE CHURCH PRIMARY SCHOOL_2026_new,273,9999-9-99999,Old
PUJEHUN,MANO SAKRIM,Sumbuya bessima CHP,BOPANI (MANO SAKRIM),SIERRA LEONE CHURCH PRIMARY SCHOOL_2026_new,179,9999-9-99999,Old
PUJEHUN,MANO SAKRIM,Sebengu MCHP,Sebengu,Sebengu Community Primary School_2026_new,73,9999-9-99999,Old
PUJEHUN,MANO SAKRIM,Mende MCHP,KOINDU (KPAKA),KOINDU COMMUNITY PRIMARY SCHOOL_2026_new,255,9999-9-99999,Old
PUJEHUN,KPANGA,MCH Stati CHC,PUJEHUN TOWN (PANGA),AHMADIYYA MUSLIM PRIMARY SCHOOL_2026_new,248,9999-9-99999,Old
PUJEHUN,KPANGA,MCH Static MCHP,PUJEHUN TOWN (PANGA),UNITED MUSLIM ASSOCIATION PRIMARY SCHOOL_2026_new,450,9999-9-99999,Old
PUJEHUN,KPANGA,MCH Static MCHP,PUJEHUN TOWN (PANGA),SIERRA LEONE UNITED ISLAMIC MISSION PRIMARY SCHOOL_2026_new,183,9999-9-99999,Old
PUJEHUN,KPANGA,MCH Static MCHP,PUJEHUN TOWN (PANGA),NATIONAL ISALIMIC PRIMARY SCHOOL_2026_new,307,9999-9-99999,Old
PUJEHUN,KPANGA,MCH Static MCHP,PUJEHUN TOWN (PANGA),HOLY ROSARY PRIMARY SCHOOL_2026_new,371,9999-9-99999,Old
PUJEHUN,KPANGA,MCH Static MCHP,PUJEHUN TOWN (PANGA),EVERY NATION PRIMARY SCHOOL_2026_new,330,9999-9-99999,Old
PUJEHUN,KPANGA,MCH Static MCHP,PUJEHUN TOWN (PANGA),ANSARUL ISLAMIC PRIMARY SCHOOL_2026_new,274,9999-9-99999,Old
PUJEHUN,KPANGA,MCH Static CHC,PUJEHUN TOWN (PANGA),UNITED BRETHEN IN CHRIST PRIMARY SCHOOL_2026_new,124,9999-9-99999,Old
PUJEHUN,KPANGA,MCH Static MCHP,PUJEHUN TOWN (PANGA),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,158,9999-9-99999,Old
PUJEHUN,KPANGA,MCH Static MCHP,PUJEHUN TOWN (PANGA),WESLEY UNITED METHODIST CHURCH PRIMARY SCHOOL_2026_new,210,9999-9-99999,Old
PUJEHUN,KPANGA,MCH Static MCHP,PUJEHUN TOWN (PANGA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,365,9999-9-99999,Old
PUJEHUN,KPANGA,MCH Static MCHP,PUJEHUN TOWN (PANGA),SAM S. ABU MEMORIAL PRIMARY SCHOOL PUJEHUN_2026_new,137,9999-9-99999,Old
PUJEHUN,KPANGA,MCH Static CHC,PUJEHUN TOWN (PANGA),QURANIC PRIMARY SCHOOL_2026_new,194,9999-9-99999,Old
PUJEHUN,KPANGA,MCH Static MCHP,BENGA (PANGA),UNITED MUSLIM ASSOCIATION PRIMARY SCHOOL_2026_new,178,9999-9-99999,Old
PUJEHUN,KPANGA,MCH Static CHC,PUJEHUN TOWN (PANGA),ROMAN CATHOLIC PRIMARY SCHOOL BOYS_2026_new,317,9999-9-99999,Old
PUJEHUN,KPANGA,Taninahun Makemuma MCHP,TANINAHUN (PANGA),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,191,9999-9-99999,Old
PUJEHUN,KPANGA,Taninahun Makemuma MCHP,NGELIHUN SAMBA (PANGA),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,286,9999-9-99999,Old
PUJEHUN,KPANGA,Taninahun Makemuma MCHP,FULAWAHUN (PANGA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,194,9999-9-99999,Old
PUJEHUN,PANGA,Sorbeh Grima MCHP,GOMBAHUN (PANGA),LIFE OF LIGHT PRIMARY SCHOOL_2026_new,115,9999-9-99999,Old
PUJEHUN,PANGA,Sorbeh Grima MCHP,SORBEH GRIMA (PANGA),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,325,9999-9-99999,Old
PUJEHUN,PANGA,Sorbeh Grima MCHP,MOKENGIE (PANGA),UNITED MUSLIM ASSOCIATION PRIMARY SCHOOL_2026_new,332,9999-9-99999,Old
PUJEHUN,PANGA,Sorbeh Grima MCHP,TANINAHUN PESSEH,PUJEHUN DISTRICT EDUCATION COMMITTEE SCHOOL_2026_new,150,9999-9-99999,Old
PUJEHUN,PANGA,Dandabu CHP,DANDABU (PANGA),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,367,9999-9-99999,Old
PUJEHUN,PANGA,Dandabu CHP,SERABU (PANGA),SAINT PAUL'S ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,337,9999-9-99999,Old
PUJEHUN,PANGA,Dandabu CHP,DANDABU (PANGA),NATIONAL ISLAMIC PRIMARY SCHOOL_2026_new,409,9999-9-99999,Old
PUJEHUN,PANGA,Gbondapi CHC,GBONDAPI (PANGA),SIERRA LEONE YOUTH MUSLIM MOVEMENT PRIMARY SCHOOL_2026_new,193,9999-9-99999,Old
PUJEHUN,PANGA,Gbondapi CHC,BATAHOL (PANGA),BATHAI PRIMARY SCHOOL_2026_new,188,9999-9-99999,Old
PUJEHUN,PANGA,Gbondapi CHC,BANDAKOR (PANGA),UNITED MUSLIM ASSOCIATION PRIMARY SCHOOL_2026_new,172,9999-9-99999,Old
PUJEHUN,PANGA,Gbondapi CHC,NAJAY (PANGA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,262,9999-9-99999,Old
PUJEHUN,PANGA,Gbondapi CHC,GBONDAPI (PANGA),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,299,9999-9-99999,Old
PUJEHUN,KPANGA,Gibina MCHP,GIBINA (PANGA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,29,9999-9-99999,Old
PUJEHUN,KPANGA,Gibina MCHP,YIKANDOR (PANGA),BAHAI PRIMARY SCHOOL_2026_new,285,9999-9-99999,Old
PUJEHUN,KPANGA,Salima MCHP,SALEMA (PANGA),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,473,9999-9-99999,Old
PUJEHUN,KPANGA,Salima MCHP,GONDAMA (PANGA),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,194,9999-9-99999,Old
PUJEHUN,KPANGA,Salima MCHP,LUGOIMA (PANGA),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,187,9999-9-99999,Old
PUJEHUN,KPANGA,Salima MCHP,Bakar,PDEC Bakar Bakoi_2026_new,169,9999-9-99999,Old
PUJEHUN,PANGA,Mandeima MCHP,MANDEIMA (PANGA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,260,9999-9-99999,Old
PUJEHUN,PANGA,Mandeima MCHP,GANGAMA (PANGA),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,272,9999-9-99999,Old
PUJEHUN,PANGA,Mandeima MCHP,BANDALAHUN (PANGA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,175,9999-9-99999,Old
PUJEHUN,PANGA,Mandeima MCHP,KONGO (PANGA),SIERRA LEONE YOUTH MUSLIM MOVEMENT PRIMARY SCHOOL_2026_new,180,9999-9-99999,Old
PUJEHUN,PANGA,Bomu MCHP,BOMU SAMBA (PANGA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,307,9999-9-99999,Old
PUJEHUN,PANGA,Bomu MCHP,DIAMEI (PANGA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,383,9999-9-99999,Old
PUJEHUN,PANGA,Bomu MCHP,MATPEMA (KPAKA),SIERRA LEONE CHURCH PRIMARY SCHOOL_2026_new,325,9999-9-99999,Old
PUJEHUN,PANGA,Bassalleh MCHP,MASSAM WA (PANGA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,311,9999-9-99999,Old
PUJEHUN,PANGA,Bassalleh MCHP,BASSALEH (PANGA),SIERRA LEONE UNITED ISLAMIC MISSION PRIMARY SCHOOL_2026_new,138,9999-9-99999,Old
PUJEHUN,YAKEMU KPUKUMU,Bassalleh MCHP,JABAMA FORTUNE (YKK),UNITED MUSLIM ASSOCIATION PRIMARY SCHOOL_2026_new,140,9999-9-99999,Old
PUJEHUN,PANGA,Sawula MCHP,SAWULA (PANGA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,218,9999-9-99999,Old
PUJEHUN,PANGA,Tongay MCHP,NIAGOREHUN (PANGA),"LIFE OF LIGHTY PRIMARY SCHOOL, NIAGOREHUN_2026_new",95,9999-9-99999,Old
PUJEHUN,PANGA,Tongay MCHP,TONGAY (PANGA),UNITED MUSLIM ASSOCIATION PRIMARY SCHOOL_2026_new,160,9999-9-99999,Old
PUJEHUN,PANGA,Blama Puila MCHP,BLAMA PULLA (PANGA),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,169,9999-9-99999,Old
PUJEHUN,PANGA,Vawahun Kayimba MCHP,VAWAHUN (PANGA),UNITED MUSLIM ASSOCIATION PRIMARY SCHOOL_2026_new,228,9999-9-99999,Old
PUJEHUN,PANGA,Vawahun Kayimba MCHP,GRIEMA (KPAKA),ANSARUL ISLAMIC PRIMARYU SCHOOL_2026_new,182,9999-9-99999,Old
PUJEHUN,PANGA,Vawahun Kayimba MCHP,LOTTU (KPAKA),SIERRA LEONE UNITED ISLAMIC MISSION PRIMARY SCHOOL_2026_new,255,9999-9-99999,Old
PUJEHUN,KPANGA KRIM,Bayama MCHP,WOMBAY (PANGA KRIM),DAVID MS LAHAI AND BERNADETTE L LAHAI MEMORIAL SCHOOL_2026_new,227,9999-9-99999,Old
PUJEHUN,KPANGA KRIM,Bayama MCHP,BAYAMA (PANGA KRIM),SIERRA LEONE CHURCH PRIMARY SCHOOL_2026_new,193,9999-9-99999,Old
PUJEHUN,KPANGA KRIM,Bayama MCHP,YAWEI (PANGA),UNITED MUSLIM ASSOCIATION PRIMARY SCHOOL_2026_new,140,9999-9-99999,Old
PUJEHUN,KPANGA KRIM,Borborbu MCHP,WALIMA (PANGA KRIM),SIERRA LEONE CHURCH PRIMARY SCHOOL_2026_new,158,9999-9-99999,Old
PUJEHUN,KPANGA KRIM,Borborbu MCHP,BORBORBU (PANGA KRIM),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,210,9999-9-99999,Old
PUJEHUN,KPANGA KRIM,Gobaru CHC,GOBARU (PANGA KRIM),SIERRA LEONE CHURCH PRIMARY SCHOOL_2026_new,267,9999-9-99999,Old
PUJEHUN,KPANGA KRIM,Gobaru CHC,YONNI TOWN (PANGA),ISLAMIC CALL SOCIETY PRIMARY SCHOOL_2026_new,255,9999-9-99999,Old
PUJEHUN,KPANGA KRIM,Gobaru CHC,YONNI TOWN (PANGA),SAINT PATRICK'S PRIMARY SCHOOL_2026_new,267,9999-9-99999,Old
PUJEHUN,PANGA KRIM,Vaama (Krim) MCHP,VAAMA,ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,202,9999-9-99999,Old
PUJEHUN,PANGA KRIM,Vaama (Krim) MCHP,GANDORHUN (PANGA KRIM),SIERRA LEONE CHURCH PRIMARY SCHOOL_2026_new,185,9999-9-99999,Old
PUJEHUN,PEJEH (FUTA PEJE),Bongay MCHP,GBONGAY (PEJEH (FUTA PEJE)),AHMADIYYA MUSLIM PRIMARY SCHOOL_2026_new,238,9999-9-99999,Old
PUJEHUN,PEJEH (FUTA PEJE),Bongay MCHP,NJAGBEMA (PEJEH (FUTA PEJE)),AHMADIYYA MUSLIM PRIMARY SCHOOL_2026_new,153,9999-9-99999,Old
PUJEHUN,PEJEH (FUTA PEJE),Bongay MCHP,GBONGAY (PEJEH (FUTA PEJE)),SIERRA LEONE CHURCH PRIMARY SCHOOL_2026_new,222,9999-9-99999,Old
PUJEHUN,PEJEH (FUTA PEJE),Bumbeh MCHP,KOMENDE (PEJEH (FUTA PEJE)),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,176,9999-9-99999,Old
PUJEHUN,PEJEH (FUTA PEJE),Bumbeh MCHP,BLAMA GIYAH (PEJEH (FUTA PEJE)),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,228,9999-9-99999,Old
PUJEHUN,PEJEH (FUTA PEJE),Bumbeh MCHP,BUMBEH (PEJEH (FUTA PEJE)),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,187,9999-9-99999,Old
PUJEHUN,PEJEH (FUTA PEJE),Futa CHC,MASSA (PEJEH (FUTA PEJE)),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,445,9999-9-99999,Old
PUJEHUN,PEJEH (FUTA PEJE),Futa CHC,KOIVA (PEJEH (FUTA PEJE)),SIERRA LEONE CHURCH PRIMARY SCHOOL_2026_new,266,9999-9-99999,Old
PUJEHUN,PEJEH (FUTA PEJE),Futa CHC,KOIVA (PEJEH (FUTA PEJE)),NATIONAL ISALIMIC PRIMARY SCHOOL_2026_new,259,9999-9-99999,Old
PUJEHUN,PEJEH (FUTA PEJE),Futa CHC,FUTA (PEJEH (FUTA PEJE)),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,403,9999-9-99999,Old
PUJEHUN,PEJEH (FUTA PEJE),Pejewa MCHP,PEJEWA (PEJEH (FUTA PEJE)),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,275,9999-9-99999,Old
PUJEHUN,PEJEH (FUTA PEJE),Pejewa MCHP,PEJEWA (PEJEH (FUTA PEJE)),SIERRA LEONE UNITED ISLAMIC MISSION PRIMARY SCHOOL_2026_new,174,9999-9-99999,Old
